,Aggravated assault,Burglary,Counties/principal cities,Larceny,Motor vehicle theft,Murder and nonnegligent manslaughter,Population,Property crime,Rape,Robbery,Violent crime,counties,msa_label,msa_pop,year
15214,925.0,2731.0,Total area actually reporting,9403.0,784.0,9.0,100.0,12918.0,260.0,114.0,1308.0,"Includes Benton, Madison, and Washington Counties, AR and
McDonald County, MO","Fayetteville-Springdale-Rogers, AR-MO M.S.A.",409630,2006
15215,225.8,666.7,"Rate per 100,000 inhabitants",2295.5,191.4,2.2,,3153.6,63.5,27.8,319.3,"Includes Benton, Madison, and Washington Counties, AR and
McDonald County, MO","Fayetteville-Springdale-Rogers, AR-MO M.S.A.",409630,2006
15216,290.0,497.0,City of Flagstaff,3340.0,187.0,3.0,59585.0,4024.0,46.0,89.0,428.0,Includes Coconino County,"Flagstaff, AZ M.S.A.",128601,2006
15217,513.0,786.0,Total area actually reporting,4623.0,251.0,3.0,100.0,5660.0,65.0,109.0,690.0,Includes Coconino County,"Flagstaff, AZ M.S.A.",128601,2006
15218,398.9,611.2,"Rate per 100,000 inhabitants",3594.8,195.2,2.3,,4401.2,50.5,84.8,536.5,Includes Coconino County,"Flagstaff, AZ M.S.A.",128601,2006
15219,2246.0,3058.0,City of Flint,3538.0,1521.0,54.0,118256.0,8117.0,143.0,627.0,3070.0,Includes Genesee County,"Flint, MI M.S.A.",442777,2006
15220,2873.0,5573.0,Total area actually reporting,10202.0,2581.0,68.0,99.9,18356.0,310.0,864.0,4115.0,Includes Genesee County,"Flint, MI M.S.A.",442777,2006
15221,2874.0,5575.0,Estimated total,10210.0,2582.0,68.0,100.0,18367.0,310.0,864.0,4116.0,Includes Genesee County,"Flint, MI M.S.A.",442777,2006
15222,649.1,1259.1,"Rate per 100,000 inhabitants",2305.9,583.1,15.4,,4148.1,70.0,195.1,929.6,Includes Genesee County,"Flint, MI M.S.A.",442777,2006
15223,347.0,461.0,City of Florence,2542.0,223.0,4.0,31755.0,3226.0,17.0,155.0,523.0,Includes Darlington and Florence Counties,"Florence, SC M.S.A.",201529,2006
15224,1853.0,2447.0,Total area actually reporting,8200.0,871.0,12.0,100.0,11518.0,79.0,395.0,2339.0,Includes Darlington and Florence Counties,"Florence, SC M.S.A.",201529,2006
15225,919.5,1214.2,"Rate per 100,000 inhabitants",4068.9,432.2,6.0,,5715.3,39.2,196.0,1160.6,Includes Darlington and Florence Counties,"Florence, SC M.S.A.",201529,2006
15226,85.0,162.0,City of Fond du Lac,986.0,34.0,0.0,42591.0,1182.0,23.0,16.0,124.0,Includes Fond du Lac County,"Fond du Lac, WI M.S.A.",99701,2006
15227,129.0,290.0,Total area actually reporting,1487.0,76.0,1.0,100.0,1853.0,41.0,17.0,188.0,Includes Fond du Lac County,"Fond du Lac, WI M.S.A.",99701,2006
15228,129.4,290.9,"Rate per 100,000 inhabitants",1491.5,76.2,1.0,,1858.6,41.1,17.1,188.6,Includes Fond du Lac County,"Fond du Lac, WI M.S.A.",99701,2006
15229,381.0,701.0,City of Fort Collins,3585.0,284.0,0.0,130446.0,4570.0,76.0,36.0,493.0,Includes Larimer County,"Fort Collins-Loveland, CO M.S.A.",277068,2006
15230,71.0,242.0,City of Loveland,1465.0,100.0,0.0,60689.0,1807.0,9.0,18.0,98.0,Includes Larimer County,"Fort Collins-Loveland, CO M.S.A.",277068,2006
15231,539.0,1386.0,Total area actually reporting,6532.0,515.0,5.0,100.0,8433.0,113.0,61.0,718.0,Includes Larimer County,"Fort Collins-Loveland, CO M.S.A.",277068,2006
15232,194.5,500.2,"Rate per 100,000 inhabitants",2357.5,185.9,1.8,,3043.7,40.8,22.0,259.1,Includes Larimer County,"Fort Collins-Loveland, CO M.S.A.",277068,2006
15233,651.0,1089.0,"City of Fort Smith, AR",4039.0,363.0,11.0,83422.0,5491.0,83.0,131.0,876.0,"Includes Crawford, Franklin, and Sebastian Counties, AR and
Le Flore and Sequoyah Counties, OK","Fort Smith, AR-OK M.S.A.",288013,2006
15234,1071.0,2073.0,Total area actually reporting,6158.0,558.0,16.0,87.2,8789.0,146.0,150.0,1383.0,"Includes Crawford, Franklin, and Sebastian Counties, AR and
Le Flore and Sequoyah Counties, OK","Fort Smith, AR-OK M.S.A.",288013,2006
15235,1169.0,2435.0,Estimated total,6690.0,637.0,17.0,100.0,9762.0,159.0,160.0,1505.0,"Includes Crawford, Franklin, and Sebastian Counties, AR and
Le Flore and Sequoyah Counties, OK","Fort Smith, AR-OK M.S.A.",288013,2006
15236,405.9,845.4,"Rate per 100,000 inhabitants",2322.8,221.2,5.9,,3389.4,55.2,55.6,522.5,"Includes Crawford, Franklin, and Sebastian Counties, AR and
Le Flore and Sequoyah Counties, OK","Fort Smith, AR-OK M.S.A.",288013,2006
15237,90.0,163.0,City of Fort Walton Beach,608.0,73.0,1.0,20151.0,844.0,15.0,32.0,138.0,Includes Okaloosa County,"Fort Walton Beach-Crestview-Destin, FL M.S.A.",185244,2006
15238,70.0,70.0,City of Crestview,599.0,45.0,1.0,18006.0,714.0,11.0,16.0,98.0,Includes Okaloosa County,"Fort Walton Beach-Crestview-Destin, FL M.S.A.",185244,2006
15239,538.0,1037.0,Total area actually reporting,3863.0,433.0,5.0,99.6,5333.0,57.0,106.0,706.0,Includes Okaloosa County,"Fort Walton Beach-Crestview-Destin, FL M.S.A.",185244,2006
15240,541.0,1044.0,Estimated total,3884.0,436.0,5.0,100.0,5364.0,57.0,107.0,710.0,Includes Okaloosa County,"Fort Walton Beach-Crestview-Destin, FL M.S.A.",185244,2006
15241,292.0,563.6,"Rate per 100,000 inhabitants",2096.7,235.4,2.7,,2895.6,30.8,57.8,383.3,Includes Okaloosa County,"Fort Walton Beach-Crestview-Destin, FL M.S.A.",185244,2006
15242,206.0,2128.0,City of Fort Wayne5,7934.0,705.0,18.0,224820.0,10767.0,80.0,404.0,708.0,"Includes Allen,5 Wells, and Whitley Counties","Fort Wayne, IN M.S.A.5",407093,2006
15243,271.0,2538.0,Total area actually reporting,9043.0,866.0,18.0,91.1,12447.0,96.0,425.0,810.0,"Includes Allen,5 Wells, and Whitley Counties","Fort Wayne, IN M.S.A.5",407093,2006
15244,314.0,2707.0,Estimated total,9688.0,942.0,19.0,100.0,13337.0,102.0,442.0,877.0,"Includes Allen,5 Wells, and Whitley Counties","Fort Wayne, IN M.S.A.5",407093,2006
15245,77.1,665.0,"Rate per 100,000 inhabitants",2379.8,231.4,4.7,,3276.2,25.1,108.6,215.4,"Includes Allen,5 Wells, and Whitley Counties","Fort Wayne, IN M.S.A.5",407093,2006
15246,2057.0,4366.0,City of Fresno,14097.0,4944.0,52.0,465269.0,23407.0,133.0,1282.0,3524.0,Includes Fresno County,"Fresno, CA M.S.A.",885487,2006
15247,2986.0,7761.0,Total area actually reporting,23728.0,7948.0,74.0,100.0,39437.0,214.0,1621.0,4895.0,Includes Fresno County,"Fresno, CA M.S.A.",885487,2006
15248,337.2,876.5,"Rate per 100,000 inhabitants",2679.7,897.6,8.4,,4453.7,24.2,183.1,552.8,Includes Fresno County,"Fresno, CA M.S.A.",885487,2006
15249,88.0,829.0,City of Gadsden,2174.0,248.0,2.0,37743.0,3251.0,41.0,195.0,326.0,Includes Etowah County,"Gadsden, AL M.S.A.",104122,2006
15250,147.0,1138.0,Total area actually reporting,2801.0,328.0,5.0,80.0,4267.0,48.0,211.0,411.0,Includes Etowah County,"Gadsden, AL M.S.A.",104122,2006
15251,194.0,1306.0,Estimated total,3400.0,390.0,6.0,100.0,5096.0,55.0,244.0,499.0,Includes Etowah County,"Gadsden, AL M.S.A.",104122,2006
15252,186.3,1254.3,"Rate per 100,000 inhabitants",3265.4,374.6,5.8,,4894.3,52.8,234.3,479.2,Includes Etowah County,"Gadsden, AL M.S.A.",104122,2006
15253,737.0,1420.0,City of Gainesville,3877.0,466.0,7.0,110009.0,5763.0,96.0,250.0,1090.0,Includes Alachua and Gilchrist Counties,"Gainesville, FL M.S.A.",244306,2006
15254,1705.0,2880.0,Total area actually reporting,7655.0,824.0,14.0,100.0,11359.0,181.0,382.0,2282.0,Includes Alachua and Gilchrist Counties,"Gainesville, FL M.S.A.",244306,2006
15255,697.9,1178.8,"Rate per 100,000 inhabitants",3133.4,337.3,5.7,,4649.5,74.1,156.4,934.1,Includes Alachua and Gilchrist Counties,"Gainesville, FL M.S.A.",244306,2006
15256,121.0,228.0,City of Gainesville,1584.0,147.0,2.0,33486.0,1959.0,17.0,77.0,217.0,Includes Hall County,"Gainesville, GA M.S.A.",171095,2006
15257,298.0,962.0,Total area actually reporting,3457.0,655.0,3.0,99.8,5074.0,36.0,94.0,431.0,Includes Hall County,"Gainesville, GA M.S.A.",171095,2006
15258,299.0,965.0,Estimated total,3467.0,656.0,3.0,100.0,5088.0,36.0,95.0,433.0,Includes Hall County,"Gainesville, GA M.S.A.",171095,2006
15259,174.8,564.0,"Rate per 100,000 inhabitants",2026.4,383.4,1.8,,2973.8,21.0,55.5,253.1,Includes Hall County,"Gainesville, GA M.S.A.",171095,2006
15260,16.0,79.0,City of Glens Falls,529.0,8.0,0.0,14146.0,616.0,2.0,8.0,26.0,Includes Warren and Washington Counties,"Glens Falls, NY M.S.A.",128917,2006
15261,151.0,576.0,Total area actually reporting,2018.0,72.0,2.0,100.0,2666.0,38.0,14.0,205.0,Includes Warren and Washington Counties,"Glens Falls, NY M.S.A.",128917,2006
15262,117.1,446.8,"Rate per 100,000 inhabitants",1565.3,55.8,1.6,,2068.0,29.5,10.9,159.0,Includes Warren and Washington Counties,"Glens Falls, NY M.S.A.",128917,2006
15263,226.0,633.0,City of Goldsboro,1650.0,152.0,4.0,39442.0,2435.0,3.0,95.0,328.0,Includes Wayne County,"Goldsboro, NC M.S.A.",116732,2006
15264,435.0,1533.0,Total area actually reporting,3010.0,287.0,7.0,98.1,4830.0,8.0,141.0,591.0,Includes Wayne County,"Goldsboro, NC M.S.A.",116732,2006
15265,442.0,1561.0,Estimated total,3092.0,293.0,7.0,100.0,4946.0,9.0,144.0,602.0,Includes Wayne County,"Goldsboro, NC M.S.A.",116732,2006
15266,378.6,1337.3,"Rate per 100,000 inhabitants",2648.8,251.0,6.0,,4237.1,7.7,123.4,515.7,Includes Wayne County,"Goldsboro, NC M.S.A.",116732,2006
15267,59.0,281.0,"City of Grand Forks, ND",1370.0,149.0,1.0,50239.0,1800.0,19.0,12.0,91.0,"Includes Polk County, MN4 and Grand Forks County,
ND6","Grand Forks, ND-MN M.S.A.4, 6",97197,2006
15268,112.0,,Total area actually reporting,1949.0,209.0,2.0,98.6,,,15.0,,"Includes Polk County, MN4 and Grand Forks County,
ND6","Grand Forks, ND-MN M.S.A.4, 6",97197,2006
15269,113.0,,Estimated total,1976.0,211.0,2.0,100.0,,,15.0,,"Includes Polk County, MN4 and Grand Forks County,
ND6","Grand Forks, ND-MN M.S.A.4, 6",97197,2006
15270,116.3,,"Rate per 100,000 inhabitants",2033.0,217.1,2.1,,,,15.4,,"Includes Polk County, MN4 and Grand Forks County,
ND6","Grand Forks, ND-MN M.S.A.4, 6",97197,2006
15271,209.0,440.0,City of Grand Junction,2176.0,234.0,3.0,46155.0,2850.0,37.0,39.0,288.0,Includes Mesa County,"Grand Junction, CO M.S.A.",132327,2006
15272,271.0,852.0,Total area actually reporting,3379.0,423.0,6.0,100.0,4654.0,43.0,48.0,368.0,Includes Mesa County,"Grand Junction, CO M.S.A.",132327,2006
15273,204.8,643.9,"Rate per 100,000 inhabitants",2553.5,319.7,4.5,,3517.0,32.5,36.3,278.1,Includes Mesa County,"Grand Junction, CO M.S.A.",132327,2006
15274,1136.0,2484.0,City of Grand Rapids,6922.0,697.0,22.0,193297.0,10103.0,65.0,700.0,1923.0,"Includes Barry, Ionia, Kent, and Newaygo Counties","Grand Rapids-Wyoming, MI M.S.A.",769263,2006
15275,201.0,603.0,City of Wyoming,1346.0,258.0,0.0,69947.0,2207.0,60.0,64.0,325.0,"Includes Barry, Ionia, Kent, and Newaygo Counties","Grand Rapids-Wyoming, MI M.S.A.",769263,2006
15276,1998.0,5777.0,Total area actually reporting,17517.0,1514.0,26.0,99.1,24808.0,393.0,855.0,3272.0,"Includes Barry, Ionia, Kent, and Newaygo Counties","Grand Rapids-Wyoming, MI M.S.A.",769263,2006
15277,2011.0,5813.0,Estimated total,17662.0,1538.0,26.0,100.0,25013.0,396.0,860.0,3293.0,"Includes Barry, Ionia, Kent, and Newaygo Counties","Grand Rapids-Wyoming, MI M.S.A.",769263,2006
15278,261.4,755.7,"Rate per 100,000 inhabitants",2296.0,199.9,3.4,,3251.6,51.5,111.8,428.1,"Includes Barry, Ionia, Kent, and Newaygo Counties","Grand Rapids-Wyoming, MI M.S.A.",769263,2006
15279,144.0,224.0,City of Great Falls,2424.0,124.0,2.0,56878.0,2772.0,11.0,29.0,186.0,Includes Cascade County,"Great Falls, MT M.S.A.",80331,2006
15280,174.0,233.0,Total area actually reporting,2592.0,148.0,2.0,100.0,2973.0,11.0,29.0,216.0,Includes Cascade County,"Great Falls, MT M.S.A.",80331,2006
15281,216.6,290.0,"Rate per 100,000 inhabitants",3226.6,184.2,2.5,,3700.9,13.7,36.1,268.9,Includes Cascade County,"Great Falls, MT M.S.A.",80331,2006
15282,362.0,841.0,City of Greeley,3163.0,320.0,2.0,89252.0,4324.0,53.0,50.0,467.0,Includes Weld County,"Greeley, CO M.S.A.",233271,2006
15283,659.0,1823.0,Total area actually reporting,5619.0,738.0,4.0,99.3,8180.0,92.0,72.0,827.0,Includes Weld County,"Greeley, CO M.S.A.",233271,2006
15284,662.0,1833.0,Estimated total,5660.0,745.0,4.0,100.0,8238.0,93.0,73.0,832.0,Includes Weld County,"Greeley, CO M.S.A.",233271,2006
15285,283.8,785.8,"Rate per 100,000 inhabitants",2426.4,319.4,1.7,,3531.5,39.9,31.3,356.7,Includes Weld County,"Greeley, CO M.S.A.",233271,2006
15286,400.0,687.0,City of Green Bay,1986.0,201.0,2.0,101574.0,2874.0,50.0,106.0,558.0,"Includes Brown, Kewaunee, and Oconto Counties","Green Bay, WI M.S.A.",298584,2006
15287,484.0,1390.0,Total area actually reporting,5074.0,392.0,2.0,100.0,6856.0,78.0,114.0,678.0,"Includes Brown, Kewaunee, and Oconto Counties","Green Bay, WI M.S.A.",298584,2006
15288,162.1,465.5,"Rate per 100,000 inhabitants",1699.4,131.3,0.7,,2296.2,26.1,38.2,227.1,"Includes Brown, Kewaunee, and Oconto Counties","Green Bay, WI M.S.A.",298584,2006
15289,1048.0,4129.0,City of Greensboro,9000.0,1207.0,27.0,236591.0,14336.0,86.0,901.0,2062.0,"Includes Guilford, Randolph, and Rockingham Counties","Greensboro-High Point, NC M.S.A.",687959,2006
15290,375.0,1672.0,City of High Point,3397.0,498.0,8.0,95482.0,5567.0,40.0,265.0,688.0,"Includes Guilford, Randolph, and Rockingham Counties","Greensboro-High Point, NC M.S.A.",687959,2006
15291,1922.0,9031.0,Total area actually reporting,20062.0,2471.0,48.0,99.8,31564.0,162.0,1334.0,3466.0,"Includes Guilford, Randolph, and Rockingham Counties","Greensboro-High Point, NC M.S.A.",687959,2006
15292,1926.0,9047.0,Estimated total,20110.0,2475.0,48.0,100.0,31632.0,162.0,1336.0,3472.0,"Includes Guilford, Randolph, and Rockingham Counties","Greensboro-High Point, NC M.S.A.",687959,2006
15293,280.0,1315.0,"Rate per 100,000 inhabitants",2923.1,359.8,7.0,,4597.9,23.5,194.2,504.7,"Includes Guilford, Randolph, and Rockingham Counties","Greensboro-High Point, NC M.S.A.",687959,2006
15294,372.0,1323.0,City of Greenville,2932.0,282.0,6.0,70904.0,4537.0,22.0,240.0,640.0,Includes Greene and Pitt Counties,"Greenville, NC M.S.A.",165841,2006
15295,736.0,2294.0,Total area actually reporting,5044.0,436.0,12.0,100.0,7774.0,68.0,321.0,1137.0,Includes Greene and Pitt Counties,"Greenville, NC M.S.A.",165841,2006
15296,443.8,1383.3,"Rate per 100,000 inhabitants",3041.5,262.9,7.2,,4687.6,41.0,193.6,685.6,Includes Greene and Pitt Counties,"Greenville, NC M.S.A.",165841,2006
15297,393.0,761.0,City of Greenville,2671.0,330.0,8.0,57557.0,3762.0,25.0,141.0,567.0,"Includes Greenville, Laurens, and Pickens Counties","Greenville-Mauldin-Easley, SC M.S.A.",600445,2006
15298,113.0,75.0,City of Mauldin,343.0,67.0,0.0,19644.0,485.0,6.0,6.0,125.0,"Includes Greenville, Laurens, and Pickens Counties","Greenville-Mauldin-Easley, SC M.S.A.",600445,2006
15299,58.0,124.0,City of Easley,680.0,42.0,1.0,19145.0,846.0,2.0,14.0,75.0,"Includes Greenville, Laurens, and Pickens Counties","Greenville-Mauldin-Easley, SC M.S.A.",600445,2006
15300,3053.0,6096.0,Total area actually reporting,14916.0,2292.0,40.0,100.0,23304.0,214.0,717.0,4024.0,"Includes Greenville, Laurens, and Pickens Counties","Greenville-Mauldin-Easley, SC M.S.A.",600445,2006
15301,508.5,1015.2,"Rate per 100,000 inhabitants",2484.2,381.7,6.7,,3881.1,35.6,119.4,670.2,"Includes Greenville, Laurens, and Pickens Counties","Greenville-Mauldin-Easley, SC M.S.A.",600445,2006
15302,166.0,303.0,"City of Hagerstown, MD",1159.0,148.0,4.0,38431.0,1610.0,8.0,117.0,295.0,"Includes Washington County, MD and Berkeley and Morgan
Counties, WV","Hagerstown-Martinsburg, MD-WV M.S.A.",251797,2006
15303,73.0,116.0,"City of Martinsburg, WV",728.0,49.0,0.0,16010.0,893.0,4.0,40.0,117.0,"Includes Washington County, MD and Berkeley and Morgan
Counties, WV","Hagerstown-Martinsburg, MD-WV M.S.A.",251797,2006
15304,572.0,1384.0,Total area actually reporting,4475.0,556.0,6.0,99.5,6415.0,42.0,222.0,842.0,"Includes Washington County, MD and Berkeley and Morgan
Counties, WV","Hagerstown-Martinsburg, MD-WV M.S.A.",251797,2006
15305,574.0,1392.0,Estimated total,4504.0,559.0,6.0,100.0,6455.0,42.0,223.0,845.0,"Includes Washington County, MD and Berkeley and Morgan
Counties, WV","Hagerstown-Martinsburg, MD-WV M.S.A.",251797,2006
15306,228.0,552.8,"Rate per 100,000 inhabitants",1788.7,222.0,2.4,,2563.6,16.7,88.6,335.6,"Includes Washington County, MD and Berkeley and Morgan
Counties, WV","Hagerstown-Martinsburg, MD-WV M.S.A.",251797,2006
15307,139.0,244.0,City of Hanford,1222.0,252.0,1.0,47913.0,1718.0,0.0,51.0,191.0,Includes Kings County,"Hanford-Corcoran, CA M.S.A.",144712,2006
15308,48.0,98.0,City of Corcoran,94.0,32.0,0.0,22658.0,224.0,7.0,3.0,58.0,Includes Kings County,"Hanford-Corcoran, CA M.S.A.",144712,2006
15309,417.0,682.0,Total area actually reporting,2253.0,688.0,4.0,100.0,3623.0,31.0,83.0,535.0,Includes Kings County,"Hanford-Corcoran, CA M.S.A.",144712,2006
15310,288.2,471.3,"Rate per 100,000 inhabitants",1556.9,475.4,2.8,,2503.6,21.4,57.4,369.7,Includes Kings County,"Hanford-Corcoran, CA M.S.A.",144712,2006
15311,281.0,629.0,City of Harrisburg,1655.0,159.0,10.0,47514.0,2443.0,51.0,461.0,803.0,"Includes Cumberland, Dauphin, and Perry Counties","Harrisburg-Carlisle, PA M.S.A.",522275,2006
15312,13.0,65.0,City of Carlisle,552.0,16.0,1.0,18124.0,633.0,4.0,24.0,42.0,"Includes Cumberland, Dauphin, and Perry Counties","Harrisburg-Carlisle, PA M.S.A.",522275,2006
15313,859.0,2022.0,Total area actually reporting,8528.0,515.0,15.0,95.0,11065.0,144.0,686.0,1704.0,"Includes Cumberland, Dauphin, and Perry Counties","Harrisburg-Carlisle, PA M.S.A.",522275,2006
15314,900.0,2105.0,Estimated total,8966.0,552.0,16.0,100.0,11623.0,148.0,704.0,1768.0,"Includes Cumberland, Dauphin, and Perry Counties","Harrisburg-Carlisle, PA M.S.A.",522275,2006
15315,172.3,403.0,"Rate per 100,000 inhabitants",1716.7,105.7,3.1,,2225.5,28.3,134.8,338.5,"Includes Cumberland, Dauphin, and Perry Counties","Harrisburg-Carlisle, PA M.S.A.",522275,2006
15316,82.0,254.0,City of Harrisonburg,925.0,82.0,4.0,40841.0,1261.0,16.0,28.0,130.0,Includes Rockingham County and Harrisonburg City,"Harrisonburg, VA M.S.A.",112802,2006
15317,105.0,421.0,Total area actually reporting,1345.0,111.0,5.0,100.0,1877.0,30.0,33.0,173.0,Includes Rockingham County and Harrisonburg City,"Harrisonburg, VA M.S.A.",112802,2006
15318,93.1,373.2,"Rate per 100,000 inhabitants",1192.4,98.4,4.4,,1664.0,26.6,29.3,153.4,Includes Rockingham County and Harrisonburg City,"Harrisonburg, VA M.S.A.",112802,2006
15319,761.0,1158.0,City of Hartford,5957.0,1709.0,24.0,124203.0,8824.0,47.0,758.0,1590.0,"Includes Hartford, Middlesex, and Tolland Counties","Hartford-West Hartford-East Hartford, CT M.S.A.",1001896,2006
15320,50.0,279.0,City of West Hartford,1157.0,102.0,0.0,61077.0,1538.0,1.0,59.0,110.0,"Includes Hartford, Middlesex, and Tolland Counties","Hartford-West Hartford-East Hartford, CT M.S.A.",1001896,2006
15321,108.0,286.0,City of East Hartford,1249.0,222.0,1.0,49096.0,1757.0,27.0,99.0,235.0,"Includes Hartford, Middlesex, and Tolland Counties","Hartford-West Hartford-East Hartford, CT M.S.A.",1001896,2006
15322,31.0,222.0,City of Middletown,1101.0,149.0,1.0,47364.0,1472.0,3.0,25.0,60.0,"Includes Hartford, Middlesex, and Tolland Counties","Hartford-West Hartford-East Hartford, CT M.S.A.",1001896,2006
15323,1488.0,5048.0,Total area actually reporting,22341.0,3729.0,38.0,98.1,31118.0,177.0,1430.0,3133.0,"Includes Hartford, Middlesex, and Tolland Counties","Hartford-West Hartford-East Hartford, CT M.S.A.",1001896,2006
15324,1500.0,5119.0,Estimated total,22665.0,3767.0,38.0,100.0,31551.0,180.0,1442.0,3160.0,"Includes Hartford, Middlesex, and Tolland Counties","Hartford-West Hartford-East Hartford, CT M.S.A.",1001896,2006
15325,149.7,510.9,"Rate per 100,000 inhabitants",2262.2,376.0,3.8,,3149.1,18.0,143.9,315.4,"Includes Hartford, Middlesex, and Tolland Counties","Hartford-West Hartford-East Hartford, CT M.S.A.",1001896,2006
15326,73.0,816.0,City of Hattiesburg,1694.0,267.0,10.0,47006.0,2777.0,18.0,125.0,226.0,"Includes Forrest, Lamar,1 and Perry Counties","Hattiesburg, MS M.S.A.1",131395,2006
15327,104.0,1162.0,Total area actually reporting,2243.0,328.0,11.0,75.2,3733.0,41.0,139.0,295.0,"Includes Forrest, Lamar,1 and Perry Counties","Hattiesburg, MS M.S.A.1",131395,2006
15328,135.0,1352.0,Estimated total,2665.0,421.0,13.0,100.0,4438.0,48.0,150.0,346.0,"Includes Forrest, Lamar,1 and Perry Counties","Hattiesburg, MS M.S.A.1",131395,2006
15329,102.7,1029.0,"Rate per 100,000 inhabitants",2028.2,320.4,9.9,,3377.6,36.5,114.2,263.3,"Includes Forrest, Lamar,1 and Perry Counties","Hattiesburg, MS M.S.A.1",131395,2006
15330,69.0,157.0,City of Holland,762.0,28.0,0.0,26958.0,947.0,37.0,12.0,118.0,Includes Ottawa County,"Holland-Grand Haven, MI M.S.A.",254770,2006
15331,27.0,80.0,City of Grand Haven,332.0,8.0,0.0,10560.0,420.0,7.0,3.0,37.0,Includes Ottawa County,"Holland-Grand Haven, MI M.S.A.",254770,2006
15332,298.0,993.0,Total area actually reporting,3675.0,195.0,0.0,97.2,4863.0,157.0,44.0,499.0,Includes Ottawa County,"Holland-Grand Haven, MI M.S.A.",254770,2006
15333,312.0,1031.0,Estimated total,3828.0,221.0,0.0,100.0,5080.0,160.0,49.0,521.0,Includes Ottawa County,"Holland-Grand Haven, MI M.S.A.",254770,2006
